id,query,expected_behavior,reply,verdict,logical,verdict_summary,analysis,mode,city,category_detected,machines_count,reply_language,intent_match,response_relevance,language_match,result_quality,helpfulness,overall_quality,llm_judge_overall,optimize,issues,optimization_hints,structural_pass
hinglish_003,mujhe pune me road roller chahiye,Show relevant road roller machines in Pune with prices/details,"Good news —  Pune me 1 Road Roller mile hai. Details neeche dekhein, phir card par Contact Owner se booking start karein:

1. Bomag BW 161 (road roller), Bomag BW 161, — Pune, ₹24,000/day, available, rating 4.0/5
Best match: Bomag BW 161 (road roller) in Pune — ₹24,000/day, available, condition n/a , rating 4.0/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Bomag BW 161 · Expected: Show relevant road roller machines in Pune with prices/details,search,pune,road roller,1,hinglish,100,100,100,84,100,98,,False,,,True
hinglish_004,mujhe mumbai me dump truck chahiye,Show relevant dump truck machines in Mumbai with prices/details,"Mumbai me abhi Dump Truck nahi mila — par rukiye mat! Similar options: Tipper, Articulated Hauler. **Pune** me listing hai — Pune check karoon? Ya bataiye kaam kya hai (digging, lifting, transport) — sahi machine dhoondhunga.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant dump truck machines in Mumbai with prices/details,no_result,mumbai,dump truck,0,hinglish,100,100,100,85,90,97,,False,,,True
hinglish_005,मुझे जयपुर में एक मशीन चाहिए,"Logical, relevant reply matching user intent",I'm not fully sure which machine you need. Can you tell me the work type and city?,PARTIAL,True,Mostly OK but missing detail in reply text,"City mismatch: got 'none', expected 'jaipur'; Reply doesn't mention city 'jaipur'",unknown,,,0,hindi,65,70,100,85,90,77,,True,"City mismatch: got 'none', expected 'jaipur' | Reply doesn't mention city 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_006,मुझे दिल्ली में एक्सकेवेटर चाहिए,Show relevant excavator machines in Delhi with prices/details,"अच्छी खबर —  Delhi में 1 Excavator मिले है। नीचे विवरण देखें, फिर कार्ड पर Contact Owner से बुकिंग शुरू करें:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,hindi,100,100,100,84,100,98,,False,,,True
hinglish_007,मुझे जयपुर में जेसीबी चाहिए,Show relevant backhoe loader machines in Jaipur with prices/details,I'm not fully sure which machine you need. Can you tell me the work type and city?,WRONG,False,Wrong filters: ? in ?,Expected backhoe loader in jaipur.,unknown,,,0,hindi,25,70,100,85,90,65,,True,"Category mismatch: got 'none', expected 'backhoe loader' | City mismatch: got 'none', expected 'jaipur' | Reply doesn't mention 'backhoe loader' | Reply doesn't mention city 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_008,i want a machine in jaipur,"Logical, relevant reply matching user intent",I'm not fully sure which machine you need. Can you tell me the work type and city?,PARTIAL,True,Mostly OK but missing detail in reply text,"City mismatch: got 'none', expected 'jaipur'; Reply doesn't mention city 'jaipur'",unknown,,,0,english,65,73,100,85,90,78,,True,"City mismatch: got 'none', expected 'jaipur' | Reply doesn't mention city 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_009,mujhe sasta excavator chahiye jaipur me,Show relevant excavator machines in Jaipur with prices/details,Is budget/city ke saath sasta option nahi mila. Budget badha ke ya city change karke try karein.,WRONG,False,Wrong filters: ? in ?,Expected excavator in jaipur.,cheaper_options,,,1,hinglish,25,73,100,85,90,66,,True,"Category mismatch: got 'none', expected 'excavator' | City mismatch: got 'none', expected 'jaipur' | Reply doesn't mention 'excavator' | Reply doesn't mention city 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_010,mujhe jaipur me excavator chahiye,Show relevant excavator machines in Jaipur with prices/details,"Exact Excavator Jaipur me nahi mila. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye close alternatives hain — Contact Owner se pehle price, condition aur city compare karein.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,hinglish,100,100,100,84,100,98,,False,,,True
hinglish_011,excavator chahiye delhi me,Show relevant excavator machines in Delhi with prices/details,"Good news —  Delhi me 1 Excavator mile hai. Details neeche dekhein, phir card par Contact Owner se booking start karein:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,hinglish,100,100,100,84,100,98,,False,,,True
hinglish_012,jcb chaiye jaipur,Show relevant backhoe loader machines in Jaipur with prices/details,JCB in categories me available hai: wheel loader.,WRONG,False,Wrong filters: ? in ?,Expected backhoe loader in jaipur.,brand_inventory,,,0,hinglish,25,88,100,85,75,69,,True,"Category mismatch: got 'none', expected 'backhoe loader' | City mismatch: got 'none', expected 'jaipur' | Reply doesn't mention city 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_013,crane chaiye mumbai,Show relevant crane machines in Mumbai with prices/details,"Mumbai me abhi Crane nahi mila — par rukiye mat! Similar options: Hydra Crane, Truck Mounted Crane. **Pune** me listing hai — Pune check karoon? Ya bataiye kaam kya hai (digging, lifting, transport) — sahi machine dhoondhunga.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,hinglish,100,100,100,85,90,97,,False,,,True
hinglish_014,road roller chaiye,Ask which CITY for road roller (do not guess city),"Theek hai — Road Roller good choice hai. Kis city me chahiye? Budget ya rent/buy bhi bata dein, main best matches dikhaunga.",RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for road roller (do not guess city),clarification,,road roller,0,hinglish,100,100,100,95,90,98,,False,,,True
hinglish_015,mujhe bulldozer chahiye delhi me,Show relevant bulldozer machines in Delhi with prices/details,"Good news —  Delhi me 1 Bulldozer mile hai. Details neeche dekhein, phir card par Contact Owner se booking start karein:

1. Caterpillar D6 (bulldozer), Caterpillar D6, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar D6 (bulldozer) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar D6 · Expected: Show relevant bulldozer machines in Delhi with prices/details,search,delhi,bulldozer,1,hinglish,100,100,100,84,100,98,,False,,,True
hinglish_016,kya jaipur me excavator available hai,Show relevant excavator machines in Jaipur with prices/details,"Excavator in jaipur ke liye, available brands: caterpillar, jcb, komatsu, volvo.",WRONG,False,Wrong filters: ? in ?,Expected excavator in jaipur.,brand_inventory,,,0,hinglish,25,100,100,85,75,73,,True,"Category mismatch: got 'none', expected 'excavator' | City mismatch: got 'none', expected 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_017,delhi me koi crane hai kya,Show relevant crane machines in Delhi with prices/details,"Good news —  Delhi me 1 Crane mile hai. Details neeche dekhein, phir card par Contact Owner se booking start karein:

1. Liebherr LTM 1100 (crane), Liebherr LTM 1100, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Liebherr LTM 1100 (crane) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Liebherr LTM 1100 · Expected: Show relevant crane machines in Delhi with prices/details,search,delhi,crane,1,hinglish,100,100,100,84,100,98,,False,,,True
hinglish_018,"मेरा बजट 10,000 है","Logical, relevant reply matching user intent","Poora clear nahi hai. Machine search, booking help ya support — kya chahiye?",PARTIAL,True,Mostly OK but missing detail in reply text,Clarification reply should ask city/category clearly; Hindi query should get Hindi (Devanagari) reply,clarification,,,0,hindi,100,70,40,95,90,80,,True,Clarification reply should ask city/category clearly | Hindi query should get Hindi (Devanagari) reply,Match reply language to the user's query (Hindi/Hinglish/English).,True
hinglish_019,mujhe 8000 ke andar excavator chahiye jaipur me,Show relevant excavator machines in Jaipur with prices/details,"Exact Excavator Jaipur me nahi mila. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye close alternatives hain — Contact Owner se pehle price, condition aur city compare karein.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,hinglish,100,100,100,84,100,98,,False,,,True
hinglish_020,rent pe excavator chahiye delhi,Show relevant excavator machines in Delhi with prices/details,"Good news —  Delhi me 1 Excavator mile hai. Details neeche dekhein, phir card par Contact Owner se booking start karein:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,hinglish,100,100,100,84,100,98,,False,,,True
hinglish_021,khareedna hai jcb jaipur me,Show relevant backhoe loader machines in Jaipur with prices/details,Mujhe poora clear nahi hai kaunsi machine chahiye. Kaam ka type aur city bata dein?,WRONG,False,Wrong filters: ? in ?,Expected backhoe loader in jaipur.,unknown,,,0,hinglish,25,73,100,85,90,66,,True,"Category mismatch: got 'none', expected 'backhoe loader' | City mismatch: got 'none', expected 'jaipur' | Reply doesn't mention 'backhoe loader' | Reply doesn't mention city 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_022,मुझे मुंबई में क्रेन चाहिए,Show relevant crane machines in Mumbai with prices/details,"Mumbai में अभी Crane नहीं मिला — पर रुकिए नहीं! मिलते-जुलते विकल्प: Hydra Crane, Truck Mounted Crane. **Pune** में लिस्टिंग है — Pune चेक करूँ? या बताइए काम क्या है (खुदाई, उठाना, transport) — सही मशीन ढूँढूँगा।",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,hindi,100,100,100,85,90,97,,False,,,True
hinglish_023,mujhe hyderabad me loader chahiye,Show relevant wheel loader machines in Hyderabad with prices/details,Mujhe poora clear nahi hai kaunsi machine chahiye. Kaam ka type aur city bata dein?,WRONG,False,Wrong filters: ? in ?,Expected wheel loader in hyderabad.,unknown,,,0,hinglish,25,70,100,85,90,65,,True,"Category mismatch: got 'none', expected 'wheel loader' | City mismatch: got 'none', expected 'hyderabad' | Reply doesn't mention 'wheel loader' | Reply doesn't mention city 'hyderabad'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
hinglish_024,pune me mixer chahiye,Show relevant concrete mixer machines in Pune with prices/details,"Exact Concrete Mixer Pune me nahi mila. No Concrete Mixer in Pune. Showing similar machines available in Pune.

1. Tata Signa Mixer (concrete mixer truck), Tata Signa Mixer, — Pune, ₹24,000/day, available, rating 4.0/5
2. Putzmeister M 36-4 (concrete pump), Putzmeister M 36-4, — Pune, ₹24,000/day, available, rating 4.0/5

Ye close alternatives hain — Contact Owner se pehle price, condition aur city compare karein.
I could not find the exact requested Concrete Mixer. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 2 machine(s): Tata Signa Mixer, Putzmeister M 36-4 · Expected: Show relevant concrete mixer machines in Pune with prices/details",no_result,pune,concrete mixer,2,hinglish,100,100,100,88,100,98,,False,,,True
clarify_jaipur,jaipur,Ask which MACHINE TYPE in Jaipur,I'm not fully sure which machine you need. Can you tell me the work type and city?,PARTIAL,True,Mostly OK but missing detail in reply text,"City mismatch: got 'none', expected 'jaipur'; Mode mismatch: got 'unknown', expected 'clarification'; Reply doesn't mention city 'jaipur'",unknown,,,0,english,35,70,95,85,90,68,,True,"City mismatch: got 'none', expected 'jaipur' | Mode mismatch: got 'unknown', expected 'clarification' | Reply doesn't mention city 'jaipur'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
clarify_delhi,delhi,Ask missing detail (city or machine type) before searching,I'm not fully sure which machine you need. Can you tell me the work type and city?,PARTIAL,True,Mostly OK but missing detail in reply text,"Mode mismatch: got 'unknown', expected 'clarification'",unknown,,,0,english,70,70,95,85,90,78,,False,"Mode mismatch: got 'unknown', expected 'clarification'",Review reply wording — logic is OK but text doesn't reflect it well.,False
clarify_mumbai,mumbai,Ask which MACHINE TYPE in Mumbai,I'm not fully sure which machine you need. Can you tell me the work type and city?,PARTIAL,True,Mostly OK but missing detail in reply text,"City mismatch: got 'none', expected 'mumbai'; Mode mismatch: got 'unknown', expected 'clarification'; Reply doesn't mention city 'mumbai'",unknown,,,0,english,35,70,95,85,90,68,,True,"City mismatch: got 'none', expected 'mumbai' | Mode mismatch: got 'unknown', expected 'clarification' | Reply doesn't mention city 'mumbai'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
clarify_pune,pune,Ask which MACHINE TYPE in Pune,I'm not fully sure which machine you need. Can you tell me the work type and city?,PARTIAL,True,Mostly OK but missing detail in reply text,"City mismatch: got 'none', expected 'pune'; Mode mismatch: got 'unknown', expected 'clarification'; Reply doesn't mention city 'pune'",unknown,,,0,english,35,70,95,85,90,68,,True,"City mismatch: got 'none', expected 'pune' | Mode mismatch: got 'unknown', expected 'clarification' | Reply doesn't mention city 'pune'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
clarify_excavator_no_city,excavator under 10000,Ask which CITY for excavator (do not guess city),Sure — Excavator is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for excavator (do not guess city),clarification,,excavator,0,english,100,98,95,95,90,97,,False,,,True
clarify_crane_no_city,crane under 15000,Ask which CITY for crane (do not guess city),Sure — Crane is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for crane (do not guess city),clarification,,crane,0,english,100,98,95,95,90,97,,False,,,True
clarify_jcb_no_city,jcb chahiye,Ask which CITY for backhoe loader (do not guess city),"JCB in categories me available hai: backhoe loader, compact loader, compactor, drum roller, road roller, telehandler, wheel loader.",PARTIAL,True,Mostly OK but missing detail in reply text,"Category mismatch: got 'none', expected 'backhoe loader'; Mode mismatch: got 'brand_inventory', expected 'clarification'",brand_inventory,,,0,hinglish,30,88,95,85,90,71,,True,"Category mismatch: got 'none', expected 'backhoe loader' | Mode mismatch: got 'brand_inventory', expected 'clarification'",Fix intent resolver — filters or assistant_mode don't match user intent.,False
clarify_roller_no_city,road roller chaiye,Ask which CITY for road roller (do not guess city),"Theek hai — Road Roller good choice hai. Kis city me chahiye? Budget ya rent/buy bhi bata dein, main best matches dikhaunga.",RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for road roller (do not guess city),clarification,,road roller,0,hinglish,100,100,95,95,90,98,,False,,,True
clarify_drill_no_city,crawler drill,Ask which CITY for crawler drill (do not guess city),Sure — Crawler Drill is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for crawler drill (do not guess city),clarification,,crawler drill,0,english,100,100,95,95,90,98,,False,,,True
clarify_hydra_no_city,hydra crane,Ask which CITY for hydra crane (do not guess city),Sure — Hydra Crane is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for hydra crane (do not guess city),clarification,,hydra crane,0,english,100,100,95,95,90,98,,False,,,True
clarify_dump_no_city,dump truck,Ask which CITY for dump truck (do not guess city),Sure — Dump Truck is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for dump truck (do not guess city),clarification,,dump truck,0,english,100,100,95,95,90,98,,False,,,True
clarify_bulldozer_no_city,bulldozer,Ask which CITY for bulldozer (do not guess city),Sure — Bulldozer is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for bulldozer (do not guess city),clarification,,bulldozer,0,english,100,98,95,95,90,97,,False,,,True
clarify_loader_no_city,wheel loader,Ask which CITY for wheel loader (do not guess city),Sure — Wheel Loader is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for wheel loader (do not guess city),clarification,,wheel loader,0,english,100,100,95,95,90,98,,False,,,True
clarify_mixer_no_city,concrete mixer,Ask which CITY for concrete mixer (do not guess city),Sure — Concrete Mixer is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for concrete mixer (do not guess city),clarification,,concrete mixer,0,english,100,100,95,95,90,98,,False,,,True
clarify_grader_no_city,grader,Ask which CITY for motor grader (do not guess city),Sure — Motor Grader is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for motor grader (do not guess city),clarification,,motor grader,0,english,100,98,95,95,90,97,,False,,,True
offtopic_000,what is the weather today,"Politely refuse — redirect user to construction machines (no search, no machines)","I focus on InfraForge marketplace — machines, rent/buy, booking, and support. How can I help with that?",WRONG,False,Off-topic query got 'out_of_scope' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,out_of_scope,,,0,english,70,70,95,85,90,78,,True,"Mode mismatch: got 'out_of_scope', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_001,best action movie in 2026,"Politely refuse — redirect user to construction machines (no search, no machines)","I focus on InfraForge marketplace — machines, rent/buy, booking, and support. How can I help with that?",WRONG,False,Off-topic query got 'out_of_scope' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,out_of_scope,,,0,english,70,70,95,85,90,78,,True,"Mode mismatch: got 'out_of_scope', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_002,who won the cricket match,"Politely refuse — redirect user to construction machines (no search, no machines)",I'm not fully sure which machine you need. Can you tell me the work type and city?,WRONG,False,Off-topic query got 'clarification' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,clarification,,,0,english,70,80,95,95,90,82,,True,"Mode mismatch: got 'clarification', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_003,tell me a joke,"Politely refuse — redirect user to construction machines (no search, no machines)","I focus on InfraForge marketplace — machines, rent/buy, booking, and support. How can I help with that?",WRONG,False,Off-topic query got 'out_of_scope' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,out_of_scope,,,0,english,70,70,95,85,90,78,,True,"Mode mismatch: got 'out_of_scope', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_004,what is python programming,"Politely refuse — redirect user to construction machines (no search, no machines)","Could you clarify what you need? I can help with machines, rent/buy, or support.",WRONG,False,Off-topic query got 'clarification' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,clarification,,,0,english,70,73,95,95,90,80,,True,"Mode mismatch: got 'clarification', expected 'off_topic' | Clarification reply should ask city/category clearly",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_005,bitcoin price today,"Politely refuse — redirect user to construction machines (no search, no machines)",That is outside what I can help with here. I can assist with construction machine search and marketplace support.,WRONG,False,Off-topic query got 'out_of_scope' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,out_of_scope,,,0,english,70,70,95,85,90,78,,True,"Mode mismatch: got 'out_of_scope', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_006,recipe for biryani,"Politely refuse — redirect user to construction machines (no search, no machines)",That is outside what I can help with here. I can assist with construction machine search and marketplace support.,WRONG,False,Off-topic query got 'out_of_scope' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,out_of_scope,,,0,english,70,70,95,85,90,78,,True,"Mode mismatch: got 'out_of_scope', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_007,latest news headlines,"Politely refuse — redirect user to construction machines (no search, no machines)",I'm not fully sure which machine you need. Can you tell me the work type and city?,WRONG,False,Off-topic query got 'clarification' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,clarification,,,0,english,70,80,95,95,90,82,,True,"Mode mismatch: got 'clarification', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_008,chutiya hai kya,"Abuse/frustration — support recovery, not machine search","Poora clear nahi hai. Machine search, booking help ya support — kya chahiye?",RELEVANT,True,Response matches query — relevant and logical,"Asked for clarification (correct) · Expected: Abuse/frustration — support recovery, not machine search",clarification,,,0,hinglish,100,76,95,95,90,90,,False,Clarification reply should ask city/category clearly,Review reply wording — logic is OK but text doesn't reflect it well.,True
offtopic_009,stock market tips,"Politely refuse — redirect user to construction machines (no search, no machines)",I'm not fully sure which machine you need. Can you tell me the work type and city?,WRONG,False,Off-topic query got 'clarification' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,clarification,,,0,english,70,80,95,95,90,82,,True,"Mode mismatch: got 'clarification', expected 'off_topic'",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_010,how to lose weight,"Politely refuse — redirect user to construction machines (no search, no machines)","I am not fully sure yet. Can you tell me — machine search, booking help, or support?",WRONG,False,Off-topic query got 'clarification' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,clarification,,,0,english,70,70,95,95,90,80,,True,"Mode mismatch: got 'clarification', expected 'off_topic' | Clarification reply should ask city/category clearly",Review reply wording — logic is OK but text doesn't reflect it well.,False
offtopic_011,best netflix series,"Politely refuse — redirect user to construction machines (no search, no machines)","I am not fully sure yet. Can you tell me — machine search, booking help, or support?",WRONG,False,Off-topic query got 'clarification' instead of redirect,User asked non-machine question but assistant searched or gave irrelevant answer.,clarification,,,0,english,70,70,95,95,90,80,,True,"Mode mismatch: got 'clarification', expected 'off_topic' | Clarification reply should ask city/category clearly",Review reply wording — logic is OK but text doesn't reflect it well.,False
free_excavator,can i get excavator for free of cost,Reply must explain: free machines are not available,"Free machines are not available in the marketplace. Here are the lowest-priced Excavator instead:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
2. Hyundai R210 (excavator), Hyundai R210, — Chennai, ₹12,000/day, available, rating 4.0/5
3. Komatsu PC210 (excavator), Komatsu PC210, — Pune, ₹24,000/day, available, rating 4.0/5
4. Hitachi ZX210 (excavator), Hitachi ZX210, — Gurgaon, ₹45,000/day, available, rating 4.5/5
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Response matches query — relevant and logical,"Returned 4 machine(s): Caterpillar 320D, Hyundai R210, Komatsu PC210, Hitachi ZX210 · Expected: Reply must explain: free machines are not available",,,excavator,4,,100,91,95,85,85,93,,False,,,True
free_jcb,free jcb in jaipur,Reply must explain: free,JCB appears in these categories: wheel loader.,PARTIAL,True,Mostly OK but missing detail in reply text,Wording could better reflect parsed intent.,brand_inventory,,,0,english,100,73,95,85,75,86,,False,,,False
budget_zero,excavator for 0 rupees,Should NOT run a blind machine search — clarify or redirect,Sure — Excavator is a solid choice. Which city is your site in? Share budget or rent/buy preference too and I'll shortlist the best matches.,RELEVANT,True,Response matches query — relevant and logical,Asked for clarification (correct) · Expected: Should NOT run a blind machine search — clarify or redirect,clarification,,excavator,0,english,100,98,95,95,90,97,,False,,,True
list_all_delhi,what about excavator in delhi list all the machines,Show relevant excavator machines in Delhi with prices/details,"Good news — I found 1 Excavator in Delhi. Check the details below, then use **Contact Owner** on the card to take the next step:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,english,100,100,95,84,100,97,,False,,,True
cheaper_options,show cheaper options,"Logical, relevant reply matching user intent","Could you clarify what you need? I can help with machines, rent/buy, or support.",PARTIAL,True,Mostly OK but missing detail in reply text,Clarification reply should ask city/category clearly,clarification,,,0,english,100,70,95,95,90,88,,False,Clarification reply should ask city/category clearly,Review reply wording — logic is OK but text doesn't reflect it well.,True
under_5000,excavator under 5000 jaipur,Show relevant excavator machines in Jaipur with prices/details,"I couldn't find an exact Excavator in Jaipur right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Delhi and Gurgaon. Would you like me to check Delhi? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,0,english,100,100,95,85,90,96,,False,,,True
under_20000,crane under 20000 mumbai,Show relevant crane machines in Mumbai with prices/details,"I couldn't find an exact Crane in Mumbai right now. Similar categories: Hydra Crane, Truck Mounted Crane. Nearby options with listings: Pune. Would you like me to check Pune? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,english,100,100,95,85,90,96,,False,,,True
rent_only,excavator on rent delhi,Show relevant excavator machines in Delhi with prices/details,"Good news — I found 1 Excavator in Delhi. Check the details below, then use **Contact Owner** on the card to take the next step:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,english,100,100,95,84,100,97,,False,,,True
