id,query,expected_behavior,reply,verdict,logical,verdict_summary,analysis,mode,city,category_detected,machines_count,reply_language,intent_match,response_relevance,language_match,result_quality,helpfulness,overall_quality,llm_judge_overall,optimize,issues,optimization_hints,structural_pass
hinglish_007,मुझे जयपुर में जेसीबी चाहिए,Show relevant backhoe loader machines in Jaipur with prices/details,"No exact JCB / Backhoe Loader found in Jaipur. No JCB / Backhoe Loader in Jaipur. Showing similar machines available in Jaipur.

1. JCB 432 ZX Heavy Duty (WHEEL LOADER 3 T), JCB 432 ZX, — Jaipur, ₹500/daily, available, used 2017, rating not available
2. SCHWING STETTER BP 350 DXT Trailer Mounted (CONCRETE PUMP), SCHWING STETTER BP 350 DXT, — Jaipur, ₹199/hourly, available, used 2017, rating 5.0/5
3. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

ये विकल्प हैं, आपके अनुरोध से सटीक मेल नहीं।
I could not find the exact requested JCB / Backhoe Loader. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 3 machine(s): JCB 432 ZX Heavy Duty, SCHWING STETTER BP 350 DXT Trailer Mounted, EPIROC AIR RO · Expected: Show relevant backhoe loader machines in Jaipur with prices/details",no_result,jaipur,backhoe loader,3,hindi,100,100,100,92,85,97,,False,,,True
hinglish_008,i want a machine in jaipur,"Logical, relevant reply matching user intent","Jaipur has these machines available. Which one do you need?
Asphalt Paver, Concrete Pump, Crawler Drill, Mobile Crusher, Motor Grader, Wheel Loader",RELEVANT,True,Response matches query — relevant and logical,"Asked for clarification (correct) · Expected: Logical, relevant reply matching user intent",clarification,jaipur,,0,english,100,100,100,95,90,98,,False,,,True
hinglish_009,mujhe sasta excavator chahiye jaipur me,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_010,mujhe jaipur me excavator chahiye,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_011,excavator chahiye delhi me,Show relevant excavator machines in Delhi with prices/details,"Yahan Delhi me 1 Excavator hai:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_012,jcb chaiye jaipur,Show relevant backhoe loader machines in Jaipur with prices/details,"No exact JCB / Backhoe Loader found in Jaipur. No JCB / Backhoe Loader in Jaipur. Showing similar machines available in Jaipur.

1. JCB 432 ZX Heavy Duty (WHEEL LOADER 3 T), JCB 432 ZX, — Jaipur, ₹500/daily, available, used 2017, rating not available
2. SCHWING STETTER BP 350 DXT Trailer Mounted (CONCRETE PUMP), SCHWING STETTER BP 350 DXT, — Jaipur, ₹199/hourly, available, used 2017, rating 5.0/5
3. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested JCB / Backhoe Loader. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 3 machine(s): JCB 432 ZX Heavy Duty, SCHWING STETTER BP 350 DXT Trailer Mounted, EPIROC AIR RO · Expected: Show relevant backhoe loader machines in Jaipur with prices/details",no_result,jaipur,backhoe loader,3,hinglish,100,100,100,92,85,97,,False,,,True
hinglish_013,crane chaiye mumbai,Show relevant crane machines in Mumbai with prices/details,"No exact Crane found in Mumbai. Similar categories: Hydra Crane, Truck Mounted Crane. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,hinglish,100,100,100,85,90,97,,False,,,True
hinglish_014,road roller chaiye,Ask which CITY for road roller (do not guess city),Road Roller kis city me chahiye? Aap budget aur rent/buy preference bhi bata sakte hain.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for road roller (do not guess city),clarification,,road roller,0,hinglish,100,100,100,75,75,94,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
hinglish_015,mujhe bulldozer chahiye delhi me,Show relevant bulldozer machines in Delhi with prices/details,"Yahan Delhi me 1 Bulldozer hai:

1. Caterpillar D6 (bulldozer), Caterpillar D6, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar D6 (bulldozer) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar D6 · Expected: Show relevant bulldozer machines in Delhi with prices/details,search,delhi,bulldozer,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_016,kya jaipur me excavator available hai,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_017,delhi me koi crane hai kya,Show relevant crane machines in Delhi with prices/details,"Yahan Delhi me 1 Crane hai:

1. Liebherr LTM 1100 (crane), Liebherr LTM 1100, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Liebherr LTM 1100 (crane) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Liebherr LTM 1100 · Expected: Show relevant crane machines in Delhi with prices/details,search,delhi,crane,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_018,"मेरा बजट 10,000 है","Logical, relevant reply matching user intent","क्षमा करें, आपके अनुरोध से मेल खाती कोई मशीन नहीं मिली। excavator, JCB, crane जैसी कोई श्रेणी या दूसरा शहर/बजट आज़माएँ।",PARTIAL,True,Mostly OK but missing detail in reply text,Wording could better reflect parsed intent.,no_result,,,0,hindi,100,73,100,85,75,87,,False,,,True
hinglish_019,mujhe 8000 ke andar excavator chahiye jaipur me,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_020,rent pe excavator chahiye delhi,Show relevant excavator machines in Delhi with prices/details,"Yahan Delhi me 1 Excavator hai:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_021,khareedna hai jcb jaipur me,Show relevant backhoe loader machines in Jaipur with prices/details,"No exact JCB / Backhoe Loader found in Jaipur. Similar categories: Excavator, Wheel Loader, Compact Loader. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant backhoe loader machines in Jaipur with prices/details,no_result,jaipur,backhoe loader,0,hinglish,100,100,100,85,90,97,,False,,,True
hinglish_022,मुझे मुंबई में क्रेन चाहिए,Show relevant crane machines in Mumbai with prices/details,"No exact Crane found in Mumbai. Similar categories: Hydra Crane, Truck Mounted Crane. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,hindi,100,100,100,85,90,97,,False,,,True
hinglish_023,mujhe hyderabad me loader chahiye,Show relevant wheel loader machines in Hyderabad with prices/details,"No exact Wheel Loader found in Hyderabad. Similar categories: JCB / Backhoe Loader, Compact Loader. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant wheel loader machines in Hyderabad with prices/details,no_result,hyderabad,wheel loader,0,hinglish,100,100,100,85,90,97,,False,,,True
hinglish_024,pune me mixer chahiye,Show relevant concrete mixer machines in Pune with prices/details,"No exact Concrete Mixer found in Pune. No Concrete Mixer in Pune. Showing similar machines available in Pune.

1. Tata Signa Mixer (concrete mixer truck), Tata Signa Mixer, — Pune, ₹24,000/day, available, rating 4.0/5
2. Putzmeister M 36-4 (concrete pump), Putzmeister M 36-4, — Pune, ₹24,000/day, available, rating 4.0/5

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested Concrete Mixer. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 2 machine(s): Tata Signa Mixer, Putzmeister M 36-4 · Expected: Show relevant concrete mixer machines in Pune with prices/details",no_result,pune,concrete mixer,2,hinglish,100,100,100,88,85,97,,False,,,True
clarify_jaipur,jaipur,Ask which MACHINE TYPE in Jaipur,"Jaipur has these machines available. Which one do you need?
Asphalt Paver, Concrete Pump, Crawler Drill, Mobile Crusher, Motor Grader, Wheel Loader",RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which MACHINE TYPE in Jaipur,clarification,jaipur,,0,english,100,98,95,95,90,97,,False,,,True
clarify_delhi,delhi,Ask missing detail (city or machine type) before searching,"Delhi has these machines available. Which one do you need?
Air Compressor, Articulated Hauler, Asphalt Paver, JCB / Backhoe Loader, Boom Lift, Bulldozer, Carry Deck Crane, Cold Planer, Compact Loader, Compact Track Loader (+34 more)",RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask missing detail (city or machine type) before searching,clarification,delhi,,0,english,100,98,95,95,90,97,,False,,,True
clarify_mumbai,mumbai,Ask which MACHINE TYPE in Mumbai,No machine listings are available in Mumbai right now. Try another city or tell me which machine you need.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which MACHINE TYPE in Mumbai,clarification,mumbai,,0,english,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_pune,pune,Ask which MACHINE TYPE in Pune,"Pune has these machines available. Which one do you need?
Air Compressor, Articulated Hauler, Asphalt Paver, JCB / Backhoe Loader, Boom Lift, Bulldozer, Carry Deck Crane, Cold Planer, Compact Loader, Compact Track Loader (+34 more)",RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which MACHINE TYPE in Pune,clarification,pune,,0,english,100,98,95,95,90,97,,False,,,True
clarify_excavator_no_city,excavator under 10000,Ask which CITY for excavator (do not guess city),Which city do you need the Excavator in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for excavator (do not guess city),clarification,,excavator,0,english,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_crane_no_city,crane under 15000,Ask which CITY for crane (do not guess city),Which city do you need the Crane in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for crane (do not guess city),clarification,,crane,0,english,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_jcb_no_city,jcb chahiye,Ask which CITY for backhoe loader (do not guess city),JCB / Backhoe Loader kis city me chahiye? Aap budget aur rent/buy preference bhi bata sakte hain.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for backhoe loader (do not guess city),clarification,,backhoe loader,0,hinglish,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_roller_no_city,road roller chaiye,Ask which CITY for road roller (do not guess city),Road Roller kis city me chahiye? Aap budget aur rent/buy preference bhi bata sakte hain.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for road roller (do not guess city),clarification,,road roller,0,hinglish,100,100,95,75,75,93,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_drill_no_city,crawler drill,Ask which CITY for crawler drill (do not guess city),Which city do you need the Crawler Drill in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for crawler drill (do not guess city),clarification,,crawler drill,0,english,100,100,95,75,75,93,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_hydra_no_city,hydra crane,Ask which CITY for hydra crane (do not guess city),Which city do you need the Hydra Crane in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for hydra crane (do not guess city),clarification,,hydra crane,0,english,100,100,95,75,75,93,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_dump_no_city,dump truck,Ask which CITY for dump truck (do not guess city),Which city do you need the Dump Truck in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for dump truck (do not guess city),clarification,,dump truck,0,english,100,100,95,75,75,93,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_bulldozer_no_city,bulldozer,Ask which CITY for bulldozer (do not guess city),Which city do you need the Bulldozer in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for bulldozer (do not guess city),clarification,,bulldozer,0,english,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_loader_no_city,wheel loader,Ask which CITY for wheel loader (do not guess city),Which city do you need the Wheel Loader in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for wheel loader (do not guess city),clarification,,wheel loader,0,english,100,100,95,75,75,93,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_mixer_no_city,concrete mixer,Ask which CITY for concrete mixer (do not guess city),Which city do you need the Concrete Mixer in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for concrete mixer (do not guess city),clarification,,concrete mixer,0,english,100,100,95,75,75,93,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
clarify_grader_no_city,grader,Ask which CITY for motor grader (do not guess city),Which city do you need the Motor Grader in? You can also specify budget and rent/buy preference.,RELEVANT,True,Correct clarification response,Asked for clarification (correct) · Expected: Ask which CITY for motor grader (do not guess city),clarification,,motor grader,0,english,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
offtopic_000,what is the weather today,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_001,best action movie in 2026,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,83,95,85,90,91,,False,,,True
offtopic_002,who won the cricket match,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_003,tell me a joke,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_004,what is python programming,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_005,bitcoin price today,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_006,recipe for biryani,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_007,latest news headlines,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_008,chutiya hai kya,"Politely refuse — redirect user to construction machines (no search, no machines)","Main aapko construction machines dhoondhne mein professionally madad karta hoon. Baatcheet respectful rakhein.

Machine search, rent/buy, image/voice search, price filter, project recommendation — sab mein madad kar sakta hoon. Kaunsi machine chahiye?",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,hinglish,100,80,95,85,90,90,,False,,,True
offtopic_009,stock market tips,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_010,how to lose weight,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,80,95,85,90,90,,False,,,True
offtopic_011,best netflix series,"Politely refuse — redirect user to construction machines (no search, no machines)","I specialize in InfraForge construction equipment — machine search, rentals, purchases, and project recommendations across India.

Try: 'JCB in Jaipur under 8000', 'dump truck in Pune', or 'best machine for road project'.",RELEVANT,True,Correct off_topic response,"Blocked off-topic correctly · Expected: Politely refuse — redirect user to construction machines (no search, no machines)",off_topic,,,0,english,100,83,95,85,90,91,,False,,,True
free_excavator,can i get excavator for free of cost,Reply must explain: free machines are not available,"Free machines are not available in the marketplace. Here are the lowest-priced Excavator instead:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
2. Hyundai R210 (excavator), Hyundai R210, — Chennai, ₹12,000/day, available, rating 4.0/5
3. Komatsu PC210 (excavator), Komatsu PC210, — Pune, ₹24,000/day, available, rating 4.0/5
4. Hitachi ZX210 (excavator), Hitachi ZX210, — Gurgaon, ₹45,000/day, available, rating 4.5/5
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Response matches query — relevant and logical,"Returned 4 machine(s): Caterpillar 320D, Hyundai R210, Komatsu PC210, Hitachi ZX210 · Expected: Reply must explain: free machines are not available",,,excavator,4,,100,91,95,85,85,93,,False,,,True
free_jcb,free jcb in jaipur,Reply must explain: free,Free JCB / Backhoe Loader are not available in Jaipur. Tell me another category or city and I will show the lowest-priced options.,RELEVANT,True,Response matches query — relevant and logical,Expected: Reply must explain: free,,jaipur,backhoe loader,0,,100,100,95,85,75,94,,False,,,True
budget_zero,excavator for 0 rupees,Should NOT run a blind machine search — clarify or redirect,Which city do you need the Excavator in? You can also specify budget and rent/buy preference.,RELEVANT,True,Response matches query — relevant and logical,Asked for clarification (correct) · Expected: Should NOT run a blind machine search — clarify or redirect,clarification,,excavator,0,english,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
list_all_delhi,what about excavator in delhi list all the machines,Show relevant excavator machines in Delhi with prices/details,"Here is 1 Excavator in Delhi:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,english,100,100,95,84,85,95,,False,,,True
cheaper_options,show cheaper options,"Logical, relevant reply matching user intent","Many machines are available. Please refine:
1. Machine type
2. City
3. Rent or buy
4. Budget
5. Brand preference",RELEVANT,True,Response matches query — relevant and logical,"Asked for clarification (correct) · Expected: Logical, relevant reply matching user intent",clarification,,,0,english,100,80,95,95,90,92,,False,,,True
under_5000,excavator under 5000 jaipur,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. I could not find close alternatives either.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,0,english,100,100,95,85,75,94,,False,,,True
under_20000,crane under 20000 mumbai,Show relevant crane machines in Mumbai with prices/details,"No exact Crane found in Mumbai. Similar categories: Hydra Crane, Truck Mounted Crane. I could not find close alternatives either.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,english,100,100,95,85,75,94,,False,,,True
rent_only,excavator on rent delhi,Show relevant excavator machines in Delhi with prices/details,"Here is 1 Excavator in Delhi:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,english,100,100,95,84,85,95,,False,,,True
buy_only,buy excavator jaipur,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,0,english,100,100,95,85,90,96,,False,,,True
used_only,used jcb delhi,Show relevant backhoe loader machines in Delhi with prices/details,"No JCB JCB / Backhoe Loader in Delhi. Showing other JCB / Backhoe Loader options in Delhi.

Here is 1 JCB / Backhoe Loader in Delhi:

1. JCB 3DX (backhoe loader), JCB 3DX, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: JCB 3DX (backhoe loader) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Note: JCB / backhoe loader is not an excavator — compare loader class only. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): JCB 3DX · Expected: Show relevant backhoe loader machines in Delhi with prices/details,search,delhi,backhoe loader,1,english,100,100,95,84,85,95,,False,,,True
new_only,new crane mumbai,Show relevant crane machines in Mumbai with prices/details,"No exact Crane found in Mumbai. Similar categories: Hydra Crane, Truck Mounted Crane. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,english,100,100,95,85,90,96,,False,,,True
pincode_search,machine in 302026,"Logical, relevant reply matching user intent","Many machines are available. Please refine:
1. Machine type
2. City
3. Rent or buy
4. Budget
5. Brand preference",RELEVANT,True,Response matches query — relevant and logical,"Asked for clarification (correct) · Expected: Logical, relevant reply matching user intent",clarification,,,0,english,100,83,95,95,90,92,,False,,,True
